Chave Secundária    ,Chave               ,Categorias                                                                                          ,
0                   ,28835               ,2013-08-02                                                                                          
0                   ,28838               ,2019-12-24                                                                                          
3450                ,28841               ,['Arson']                                                                                           
0                   ,28853               , 'Carl Kirschner']                                                                                                                                                                                                                                                                                                                                     
3451                ,28854               ,['Machine-tools.']                                                                                  
0                   ,28860               , 'A. Patricia Jaster']                                                                                                                                                                                                                                                                                                                                   
0                   ,28861               ,2020-01-30                                                                                          
0                   ,28863               ,2014-06-10                                                                                          
0                   ,28866               ,1948-02                                                                                             
0                   ,28870               ,2012-12-24                                                                                          
0                   ,28871               ,['Epictetus']                                                                                                                                                                                                                                                                                                                                                                                                   
3452                ,28891               ,['Deconstruction']                                                                                  
3453                ,28892               ,['Distribución de energía eléctrica']                                                               
3454                ,28894               ,['Mystery']                                                                                         
3455                ,28896               ,['Italy']                                                                                           
0                   ,28909               ,2017-03-07                                                                                          
0                   ,28910               ,['Grant Kohn Goodman']                                                                                                                                                                                                                                                                                                                                                                                          
0                   ,28915               ,1997-04                                                                                             
3456                ,28918               , 'Ann Jacobs'
0                   ,28929               , 'Rick Remender']                                                                                                                                                                                                                                                                                                                                               
3457                ,28941               , 'Hugo Ball'
3458                ,28944               ,['Spotted seatrout fishing']                                                                        
3459                ,28955               ,Macromedia Incorporated                                                                             
0                   ,28964               ,1998-04-01                                                                                          
3460                ,28970               ,['Allergy']                                                                                         
0                   ,28975               , 'Lisa Volpe']                                                                                                                                                                                                                                                                                                                                   
0                   ,28979               , 'Jeanne Hurley']                                                                                                                                                                                                                                                                                                                                    
3461                ,28994               ,Via Media Publishing                                                                                
0                   ,29002               ,1991-01-08                                                                                          
0                   ,29003               ,2007-10-31                                                                                          
0                   ,29004               ,2008-07-01                                                                                          
3462                ,29009               ,['Magic.']                                                                                          
0                   ,29026               ,2019-12-14                                                                                          
3463                ,29034               ,['Satire']                                                                                          
0                   ,29036               , 'Beatrice E. Willard']                                                                                                                                                                                                                                                                                                                                                
0                   ,29040               , and Other Healers                                                                                                                                                                                                                                                                                                                                                                                           
0                   ,29041               ,2002-03-12                                                                                          
0                   ,29042               , 'Constance Kihyet']                                                                                                                                                                                                                                                                                                                                       
3464                ,29050               ,['Faith']                                                                                           
3465                ,29060               ,['Astronomers']                                                                                     
3466                ,29064               ,['Implements
3467                ,29066               ,['Divergent thinking']                                                                              
3468                ,29071               , 'Mary Nooter Roberts'
3469                ,29072               ,['Egoism']                                                                                          
0                   ,29077               ,2018-10-08                                                                                          
0                   ,29084               ,2014-05-09                                                                                          
0                   ,29086               , 'Frank Emmert-Streib']                                                                                                                                                                                                                                                                                                                                                   
3470                ,29088               ,['Questions and answers.']                                                                          
0                   ,29090               ,2021-05-25                                                                                          
0                   ,29102               ,2001-10-29                                                                                          
3471                ,29103               , 'Earle Rice'
3472                ,29104               ,['Death in art']                                                                                    
3473                ,29106               , 'Isabelle Waldberg'
3474                ,29134               ,Smithsonian Inst Press                                                                              
3475                ,29135               ,['Goddess religion']                                                                                
3476                ,29137               ,['Volleyball']                                                                                      
3477                ,29149               ,['Emergency vehicles']                                                                              
3478                ,29154               ,['BP Deepwater Horizon Explosion and Oil Spill
0                   ,29243               ,1997-12-15                                                                                          
0                   ,29247               ,1985-10-15                                                                                          
3479                ,29253               ,['Salvia divinorum']                                                                                
3480                ,29254               ,['Bands (Music)']                                                                                   
3481                ,29269               , 'Sports Team Analysis and Tracking Systems
3482                ,29284               ,A.R.E. Press (Association of Research & Enlightenment)                                              
3483                ,29290               ,Hippocrene Books                                                                                    
3484                ,29299               ,['Algorithms']                                                                                      
3485                ,29300               ,['Elocution']                                                                                       
0                   ,29304               ,2016-08-24                                                                                          
3486                ,29305               ,['Dragons']                                                                                         
3487                ,29306               ,['Suffering']                                                                                       
3488                ,29319               ,Courier Dover Publications                                                                          
0                   ,29320               ,2014-01-31                                                                                          
3489                ,29326               ,['Animal sounds']                                                                                   
0                   ,29329               ,1991-03-21                                                                                          
0                   ,29330               ,2014-12-10                                                                                          
3490                ,29332               ,['Community cookbooks']                                                                             
0                   ,29333               , 'Patricia Esgate']                                                                                                                                                                                                                                                                                                                                                                             
3491                ,29336               , Preservatives
0                   ,29338               ,2000-06                                                                                             
3492                ,29340               ,['Dionne quintuplets']                                                                              
3493                ,29342               , 'Hector C. Miranda
0                   ,29355               , 'Waldemar Heckel']                                                                                                                                                                                                                                                                                                                                
0                   ,29358               , and Access                                                                                                                                                                                                                                                                                                                                                                                                 
3494                ,29359               ,['Genetics']                                                                                        
0                   ,29368               ,2011-06-07                                                                                          
0                   ,29370               , 'Mark Fisher']                                                                                                                                                                                                                                                                                                                                                                          
0                   ,29374               , 'Marvin Dunn']                                                                                                                                                                                                                                                                                                                                              
0                   ,29376               , 'C.S. Lewis']                                                                                                                                                                                                                                                                                                                                                                              
0                   ,29387               ,1979-07-05                                                                                          
3495                ,29389               ,['Jeph Loeb'
3496                ,29401               , Marion Davies
0                   ,29406               ,1986-09-01                                                                                          
3497                ,29411               , Classes
3498                ,29416               , Best
3499                ,29417               ,Jason Aronson Incorporated                                                                          
3500                ,29420               ,['Tales
3501                ,29425               ,['African American families']                                                                       
3502                ,29426               ,['Naval art and science']                                                                           
3503                ,29430               , 'David Fishman'
0                   ,29440               ,2016-09-20                                                                                          
0                   ,29441               ,2013-05-16                                                                                          
3504                ,29446               , Heather Elko'
3505                ,29447               ,Imb Publishing Newfoundland Dog                                                                     
0                   ,29452               ,2021-12-06                                                                                          
3506                ,29454               ,['Hanbalites']                                                                                      
3507                ,29461               ,['Ballads
3508                ,29484               ,['House furnishings']                                                                               
0                   ,29490               ,2011-03-30                                                                                          
0                   ,29496               , 'Steven Zani']                                                                                                                                                                                                                                                                                                                                                                                  
3509                ,29500               ,['Backache']                                                                                        
0                   ,29505               ,2009-09-28                                                                                          
3510                ,29523               ,Nashville
3511                ,29540               ,['Behavior']                                                                                        
0                   ,29544               ,1990-02-23                                                                                          
0                   ,29545               ,2013-01                                                                                             
0                   ,29548               ,1857                                                                                                
0                   ,29560               ,2015-07-01                                                                                          
0                   ,29561               ,1998-09-01                                                                                          
3512                ,29563               ,['Heavy metal (Music)']                                                                             
0                   ,29565               ,1996-11-07                                                                                          
3513                ,29566               ,['Ghana']                                                                                           
3514                ,29572               ,Nelson Bibles                                                                                       
3515                ,29573               ,['Russian fiction']                                                                                 
0                   ,29581               , 'Michael John Anderson']                                                                                                                                                                                                                                                                                                                                                          
3516                ,29582               ,['Cat owners']                                                                                      
0                   ,29583               ,1998-11-01                                                                                          
0                   ,29584               ,2006-08-01                                                                                          
0                   ,29589               ,2007-07                                                                                             
3517                ,29596               ,['Vipaśyanā (Buddhism)']                                                                            
3518                ,29606               ,Open Court                                                                                          
3519                ,29611               ,['State government publications']                                                                   
3520                ,29612               ,Workman Publishing Company                                                                          
3521                ,29636               ,['Myers-Briggs Type Indicator']                                                                     
3522                ,29640               ,['Object relations (Psychoanalysis)']                                                               
3523                ,29641               , 'Minnesota. Department of Transportation. Office of Research Administration'
0                   ,29644               , 'Gabrielle Rappolt']                                                                                                                                                                                                                                                                                                                                    
3524                ,29648               ,['Federal aid to nonprofit organizations']                                                          
3525                ,29656               ,['Economic assistance']                                                                             
3526                ,29659               ,['Industrialization']                                                                               
0                   ,29662               ,2003-02-19                                                                                          
0                   ,29671               ,2017-08-03                                                                                          
0                   ,29688               ,2021-05-04                                                                                          
0                   ,29699               ,1992-10                                                                                             
3527                ,29702               ,['Gothic novels']                                                                                   
3528                ,29709               ,['Water polo']                                                                                      
3529                ,29714               ,['Covenant theology']                                                                               
0                   ,29721               ,1900                                                                                                
3530                ,29722               ,['Eucharistic prayers']                                                                             
3531                ,29734               ,['Charlie (Fictitious character : Child)']                                                          
3532                ,29744               ,Penguin UK                                                                                          
3533                ,29749               , of all the principal religious sects in the world
3534                ,29761               ,['Pedro Camejo'
3535                ,29762               ,SAGE Publications
3536                ,29763               ,['Interviewing.']                                                                                   
3537                ,29765               ,['Farm life']                                                                                       
3538                ,29766               ,['College students']                                                                                
3539                ,29772               ,['Bookplates']                                                                                      
3540                ,29775               ,['FAMILY & RELATIONSHIPS']                                                                          
3541                ,29778               ,['Caves']                                                                                           
3542                ,29788               ,['Folk literature
0                   ,29798               ,2009-08-18                                                                                          
3543                ,29803               ,['Death Valley (Calif. and Nev.)']                                                                  
3544                ,29804               ,['Cheerfulness']                                                                                    
0                   ,29816               ,1992-06-25                                                                                          
0                   ,29825               ,2011-08-24                                                                                          
3545                ,29837               ,['Patrick Keegan'
0                   ,29846               ,2019-07-18                                                                                          
3546                ,29849               , Ill. : Scott
0                   ,29851               ,1994-06-01                                                                                          
0                   ,29852               ,['Gary John Stern']                                                                                                                                                                                                                                                                                                                                                                                             
0                   ,29854               ,2014-07-22                                                                                          
3547                ,29858               ,Christian Faith Publishing
3548                ,29866               ,Lightbulb PressInc                                                                                  
3549                ,29880               ,['Hebrew poetry']                                                                                   
3550                ,29887               , New York
3551                ,29889               ,['Discussion']                                                                                      
3552                ,29893               ,['Breathing exercises']                                                                             
0                   ,29902               ,['Mary Elizabeth Sergent']                                                                                                                                                                                                                                                                                                                                                                                      
0                   ,29904               , 'Clare Bradfield']                                                                                                                                                                                                                                                                                                                                                                           
0                   ,29912               , 'Brian Lumley']                                                                                                                                                                                                                                                                                                                                          
0                   ,29921               , 'Heather Gilbertson']                                                                                                                                                                                                                                                                                                                     
3553                ,29927               ,['Arts']                                                                                            
3554                ,29935               ,['Water quality']                                                                                   
3555                ,29937               ,['Nuremberg Trial of Major German War Criminals
3556                ,29958               ,Harlequin Books                                                                                     
3557                ,29959               , 'Longman Staff'
0                   ,29963               ,2013-12-29                                                                                          
3558                ,29964               ,['Ants']                                                                                            
3559                ,29967               ,['First Coalition
0                   ,29974               ,2014-09-29                                                                                          
3560                ,29977               ,Krieger Publishing Company                                                                          
3561                ,29978               ,['Feng shui']                                                                                       
0                   ,29982               ,2017-05-02                                                                                          
3562                ,29992               ,['John McDonough'
0                   ,29999               ,['Dr. Michelle Copeland']                                                                                                                                                                                                                                                                                                                                                                                       
3563                ,30001               ,['Common law']                                                                                      
0                   ,30007               ,2001-10-01                                                                                          
3564                ,30010               ,['African American women authors']                                                                  
0                   ,30012               ,1901                                                                                                
0                   ,30013               ,2021-06-01                                                                                          
3565                ,30019               ,New Media Spanish Language                                                                          
3566                ,30036               ,['Crowds']                                                                                          
0                   ,30041               ,2017-04-27                                                                                          
0                   ,30043               ,2005-04-30                                                                                          
3567                ,30049               ,McClelland & Stewart Limited                                                                        
3568                ,30050               ,Revell                                                                                              
3569                ,30058               ,['Ego (Psychology)']                                                                                
3570                ,30065               , 'William H. Truettner'
0                   ,30070               , 'Ron Eaglin']                                                                                                                                                                                                                                                                                                                                   
0                   ,30071               ,1999-03-15                                                                                          
3571                ,30074               ,['Military helicopters']                                                                            
3572                ,30084               ,St Vladimir's Seminary Press                                                                        
3573                ,30085               ,['Island ecology']                                                                                  
3574                ,30095               ,Rodale Books                                                                                        
3575                ,30104               ,['Clans']                                                                                           
3576                ,30107               ,['National socialism']                                                                              
3577                ,30109               ,['Modernist-fundamentalist controversy']                                                            
3578                ,30110               ,['Great Falls of the Potomac (Md. and Va.)']                                                        
0                   ,30113               ,2015-11-14                                                                                          
3579                ,30124               ,['Dance']                                                                                           
3580                ,30127               ,['Poetry in English
0                   ,30134               ,2010-06-22                                                                                          
3581                ,30135               ,['Fighter planes']                                                                                  
3582                ,30153               ,['Tiger']                                                                                           
0                   ,30164               ,2019-05-07                                                                                          
0                   ,30171               , 'Allison M. Garland']                                                                                                                                                                                                                                                                                                                               
0                   ,30178               ,2018-04-10                                                                                          
0                   ,30182               , DACFE']                                                                                                                                                                                                                                                                                                                                                                    
0                   ,30191               ,2015-02-06                                                                                          
3583                ,30192               ,Pathfinder Press                                                                                    
3584                ,30195               ,['Beer industry']                                                                                   
3585                ,30216               ,Annapolis : U.S. Naval Institute                                                                    
0                   ,30228               ,2005-09-27                                                                                          
3586                ,30237               ,['Goddesses']                                                                                       
0                   ,30251               ,2000-10-15                                                                                          
3587                ,30262               ,['Kissing']                                                                                         
3588                ,30267               ,SEIDLITZ EDUCATION
3589                ,30299               ,Jeffrey s Cohen                                                                                     
3590                ,30307               ,['Jay Storer'
0                   ,30322               ,['Edward Russell Mardon']                                                                                                                                                                                                                                                                                                                                                                                       
3591                ,30340               ,['Medicine
3592                ,30346               ,['Cattle trails']                                                                                   
0                   ,30354               ,2019-02-05                                                                                          
0                   ,30363               ,2020-04-30                                                                                          
3593                ,30367               ,Ymaa Publications                                                                                   
3594                ,30372               ,Heinemann Educational Publishers                                                                    
3595                ,30376               ,['Sexual intercourse']                                                                              
3596                ,30380               ,['Educational counseling']                                                                          
0                   ,30387               ,2010-06-09                                                                                          
0                   ,30389               ,2003-12-23                                                                                          
0                   ,30392               , 'Dominique Wolton']                                                                                                                                                                                                                                                                                                                                               
0                   ,30396               , 'Donald G. Watts']                                                                                                                                                                                                                                                                                                                                                                        
3597                ,30399               , Congress
3598                ,30401               ,['Divorce']                                                                                         
0                   ,30407               ,1995-09                                                                                             
0                   ,30416               ,2015-02-24                                                                                          
3599                ,30421               ,Englewood Cliffs
0                   ,30422               ,2004-11-04                                                                                          
0                   ,30427               ,2011-04-22                                                                                          
3600                ,30428               ,['Business writing']                                                                                
3601                ,30432               ,Haynes Publications                                                                                 
3602                ,30441               ,['Dueling']                                                                                         
0                   ,30446               ,2012-03-21                                                                                          
3603                ,30450               ,['Hairdressing']                                                                                    
0                   ,30466               ,['Elizabeth Borgwardt']                                                                                                                                                                                                                                                                                                                                                                                         
3604                ,30472               ,['East Indian Americans']                                                                           
3605                ,30481               ,['New France']                                                                                      
3606                ,30495               ,['Autobiographies']                                                                                 
0                   ,30504               ,2009-12-09                                                                                          
0                   ,30512               ,2020-11                                                                                             
0                   ,30522               , 'Robert E. Ross']                                                                                                                                                                                                                                                                                                                                                                                  
